,CountryCode,CountryName,Quarters,Year,value,YQ,date
1823,SAU,"Saudi Arabia2,7",Q1,2020,"1,613",2020-Q1,01/01/2020
1824,SAU,"Saudi Arabia2,7",Q1,2021,"1,795",2021-Q1,01/01/2021
1825,SAU,"Saudi Arabia2,7",Q2,2013,"2,256",2013-Q2,01/04/2013
1826,SAU,"Saudi Arabia2,7",Q2,2014,"2,077",2014-Q2,01/04/2014
1827,SAU,"Saudi Arabia2,7",Q2,2015,"2,075",2015-Q2,01/04/2015
1828,SAU,"Saudi Arabia2,7",Q2,2016,"1,852",2016-Q2,01/04/2016
1829,SAU,"Saudi Arabia2,7",Q2,2017,548,2017-Q2,01/04/2017
1830,SAU,"Saudi Arabia2,7",Q2,2018,"1,095",2018-Q2,01/04/2018
1831,SAU,"Saudi Arabia2,7",Q2,2019,"1,122",2019-Q2,01/04/2019
1832,SAU,"Saudi Arabia2,7",Q2,2020,826,2020-Q2,01/04/2020
1833,SAU,"Saudi Arabia2,7",Q2,2021,"13,829",2021-Q2,01/04/2021
1834,SAU,"Saudi Arabia2,7",Q3,2013,"2,187",2013-Q3,01/07/2013
1835,SAU,"Saudi Arabia2,7",Q3,2014,"2,150",2014-Q3,01/07/2014
1836,SAU,"Saudi Arabia2,7",Q3,2015,"2,206",2015-Q3,01/07/2015
1837,SAU,"Saudi Arabia2,7",Q3,2016,"1,711",2016-Q3,01/07/2016
1838,SAU,"Saudi Arabia2,7",Q3,2017,271,2017-Q3,01/07/2017
1839,SAU,"Saudi Arabia2,7",Q3,2018,"1,075",2018-Q3,01/07/2018
1840,SAU,"Saudi Arabia2,7",Q3,2019,"1,150",2019-Q3,01/07/2019
1841,SAU,"Saudi Arabia2,7",Q3,2020,"1,088",2020-Q3,01/07/2020
1842,SAU,"Saudi Arabia2,7",Q3,2021,"1,728",2021-Q3,01/07/2021
1843,SAU,"Saudi Arabia2,7",Q4,2013,"2,034",2013-Q4,01/10/2013
1844,SAU,"Saudi Arabia2,7",Q4,2014,"1,854",2014-Q4,01/10/2014
1845,SAU,"Saudi Arabia2,7",Q4,2015,"1,899",2015-Q4,01/10/2015
1846,SAU,"Saudi Arabia2,7",Q4,2016,"2,007",2016-Q4,01/10/2016
1847,SAU,"Saudi Arabia2,7",Q4,2017,264,2017-Q4,01/10/2017
1848,SAU,"Saudi Arabia2,7",Q4,2018,"1,068",2018-Q4,01/10/2018
1849,SAU,"Saudi Arabia2,7",Q4,2019,"1,042",2019-Q4,01/10/2019
1850,SAU,"Saudi Arabia2,7",Q4,2020,"1,872",2020-Q4,01/10/2020
1851,SAU,"Saudi Arabia2,7",Q4,2021,"1,933",2021-Q4,01/10/2021
1852,ZAF,South Africa2,Q1,2022,"2,620",2022-Q1,01/01/2022
1853,ZAF,South Africa2,Q1,2013,"1,162",2013-Q1,01/01/2013
1854,ZAF,South Africa2,Q1,2014,695,2014-Q1,01/01/2014
1855,ZAF,South Africa2,Q1,2015,"-1,090",2015-Q1,01/01/2015
1856,ZAF,South Africa2,Q1,2016,712,2016-Q1,01/01/2016
1857,ZAF,South Africa2,Q1,2017,"1,141",2017-Q1,01/01/2017
1858,ZAF,South Africa2,Q1,2018,704,2018-Q1,01/01/2018
1859,ZAF,South Africa2,Q1,2019,764,2019-Q1,01/01/2019
1860,ZAF,South Africa2,Q1,2020,"1,678",2020-Q1,01/01/2020
1861,ZAF,South Africa2,Q1,2021,441,2021-Q1,01/01/2021
1862,ZAF,South Africa2,Q2,2022,"1,688",2022-Q2,01/04/2022
1863,ZAF,South Africa2,Q2,2013,"1,812",2013-Q2,01/04/2013
1864,ZAF,South Africa2,Q2,2014,"2,534",2014-Q2,01/04/2014
1865,ZAF,South Africa2,Q2,2015,433,2015-Q2,01/04/2015
1866,ZAF,South Africa2,Q2,2016,605,2016-Q2,01/04/2016
1867,ZAF,South Africa2,Q2,2017,566,2017-Q2,01/04/2017
1868,ZAF,South Africa2,Q2,2018,"3,051",2018-Q2,01/04/2018
1869,ZAF,South Africa2,Q2,2019,"1,932",2019-Q2,01/04/2019
1870,ZAF,South Africa2,Q2,2020,"1,194",2020-Q2,01/04/2020
1871,ZAF,South Africa2,Q2,2021,"1,170",2021-Q2,01/04/2021
1872,ZAF,South Africa2,Q3,2013,"4,856",2013-Q3,01/07/2013
1873,ZAF,South Africa2,Q3,2014,765,2014-Q3,01/07/2014
1874,ZAF,South Africa2,Q3,2015,"1,263",2015-Q3,01/07/2015
1875,ZAF,South Africa2,Q3,2016,780,2016-Q3,01/07/2016
1876,ZAF,South Africa2,Q3,2017,"1,335",2017-Q3,01/07/2017
1877,ZAF,South Africa2,Q3,2018,"1,930",2018-Q3,01/07/2018
1878,ZAF,South Africa2,Q3,2019,"1,254",2019-Q3,01/07/2019
1879,ZAF,South Africa2,Q3,2020,-739,2020-Q3,01/07/2020
1880,ZAF,South Africa2,Q3,2021,"37,751",2021-Q3,01/07/2021
1881,ZAF,South Africa2,Q4,2013,466,2013-Q4,01/10/2013
1882,ZAF,South Africa2,Q4,2014,"1,778",2014-Q4,01/10/2014
1883,ZAF,South Africa2,Q4,2015,"1,124",2015-Q4,01/10/2015
1884,ZAF,South Africa2,Q4,2016,139,2016-Q4,01/10/2016
1885,ZAF,South Africa2,Q4,2017,"-1,036",2017-Q4,01/10/2017
1886,ZAF,South Africa2,Q4,2018,-239,2018-Q4,01/10/2018
1887,ZAF,South Africa2,Q4,2019,"1,174",2019-Q4,01/10/2019
1888,ZAF,South Africa2,Q4,2020,928,2020-Q4,01/10/2020
1889,ZAF,South Africa2,Q4,2021,"1,534",2021-Q4,01/10/2021
1890,AUT,Austria,Q1,2022,"2,593",2022-Q1,01/01/2022
1891,AUT,Austria,Q1,2013,-243,2013-Q1,01/01/2013
1892,AUT,Austria,Q1,2014,"3,998",2014-Q1,01/01/2014
1893,AUT,Austria,Q1,2015,"-1,157",2015-Q1,01/01/2015
1894,AUT,Austria,Q1,2016,"-28,483",2016-Q1,01/01/2016
1895,AUT,Austria,Q1,2017,"1,126",2017-Q1,01/01/2017
1896,AUT,Austria,Q1,2018,"3,881",2018-Q1,01/01/2018
1897,AUT,Austria,Q1,2019,"1,022",2019-Q1,01/01/2019
1898,AUT,Austria,Q1,2020,-903,2020-Q1,01/01/2020
1899,AUT,Austria,Q1,2021,"3,670",2021-Q1,01/01/2021
1900,AUT,Austria,Q2,2022,-656,2022-Q2,01/04/2022
1901,AUT,Austria,Q2,2013,"-3,008",2013-Q2,01/04/2013
1902,AUT,Austria,Q2,2014,"-4,045",2014-Q2,01/04/2014
1903,AUT,Austria,Q2,2015,92,2015-Q2,01/04/2015
1904,AUT,Austria,Q2,2016,"5,781",2016-Q2,01/04/2016
1905,AUT,Austria,Q2,2017,-983,2017-Q2,01/04/2017
1906,AUT,Austria,Q2,2018,71,2018-Q2,01/04/2018
1907,AUT,Austria,Q2,2019,359,2019-Q2,01/04/2019
1908,AUT,Austria,Q2,2020,"1,484",2020-Q2,01/04/2020
1909,AUT,Austria,Q2,2021,"2,280",2021-Q2,01/04/2021
1910,AUT,Austria,Q3,2013,"3,592",2013-Q3,01/07/2013
1911,AUT,Austria,Q3,2014,"-2,234",2014-Q3,01/07/2014
1912,AUT,Austria,Q3,2015,"-3,556",2015-Q3,01/07/2015
1913,AUT,Austria,Q3,2016,"-1,384",2016-Q3,01/07/2016
1914,AUT,Austria,Q3,2017,"1,180",2017-Q3,01/07/2017
1915,AUT,Austria,Q3,2018,"-5,951",2018-Q3,01/07/2018
1916,AUT,Austria,Q3,2019,"1,885",2019-Q3,01/07/2019
1917,AUT,Austria,Q3,2020,"-3,545",2020-Q3,01/07/2020
1918,AUT,Austria,Q3,2021,-531,2021-Q3,01/07/2021
1919,AUT,Austria,Q4,2013,"-4,106",2013-Q4,01/10/2013
1920,AUT,Austria,Q4,2014,"2,310",2014-Q4,01/10/2014
1921,AUT,Austria,Q4,2015,"-2,955",2015-Q4,01/10/2015
1922,AUT,Austria,Q4,2016,"-10,833",2016-Q4,01/10/2016
1923,AUT,Austria,Q4,2017,"8,693",2017-Q4,01/10/2017
1924,AUT,Austria,Q4,2018,"-32,903",2018-Q4,01/10/2018
1925,AUT,Austria,Q4,2019,"-25,707",2019-Q4,01/10/2019
1926,AUT,Austria,Q4,2020,"-4,507",2020-Q4,01/10/2020
1927,AUT,Austria,Q4,2021,"4,814",2021-Q4,01/10/2021
1928,BEL,Belgium,Q1,2022,"-4,009",2022-Q1,01/01/2022
1929,BEL,Belgium,Q1,2013,"-14,571",2013-Q1,01/01/2013
1930,BEL,Belgium,Q1,2014,"-10,050",2014-Q1,01/01/2014
1931,BEL,Belgium,Q1,2015,"3,566",2015-Q1,01/01/2015
1932,BEL,Belgium,Q1,2016,"11,544",2016-Q1,01/01/2016
1933,BEL,Belgium,Q1,2017,"4,182",2017-Q1,01/01/2017
1934,BEL,Belgium,Q1,2018,"1,776",2018-Q1,01/01/2018
1935,BEL,Belgium,Q1,2019,"-6,497",2019-Q1,01/01/2019
1936,BEL,Belgium,Q1,2020,"5,942",2020-Q1,01/01/2020
1937,BEL,Belgium,Q1,2021,"6,026",2021-Q1,01/01/2021
1938,BEL,Belgium,Q2,2022,"-5,762",2022-Q2,01/04/2022
1939,BEL,Belgium,Q2,2013,"-15,187",2013-Q2,01/04/2013
1940,BEL,Belgium,Q2,2014,"-22,343",2014-Q2,01/04/2014
1941,BEL,Belgium,Q2,2015,"-28,182",2015-Q2,01/04/2015
1942,BEL,Belgium,Q2,2016,"-13,160",2016-Q2,01/04/2016
1943,BEL,Belgium,Q2,2017,"-20,482",2017-Q2,01/04/2017
1944,BEL,Belgium,Q2,2018,"-10,791",2018-Q2,01/04/2018
1945,BEL,Belgium,Q2,2019,"-33,070",2019-Q2,01/04/2019
1946,BEL,Belgium,Q2,2020,"-25,071",2020-Q2,01/04/2020
1947,BEL,Belgium,Q2,2021,"-11,160",2021-Q2,01/04/2021
1948,BEL,Belgium,Q3,2013,"-20,287",2013-Q3,01/07/2013
1949,BEL,Belgium,Q3,2014,"-1,506",2014-Q3,01/07/2014
1950,BEL,Belgium,Q3,2015,-453,2015-Q3,01/07/2015
1951,BEL,Belgium,Q3,2016,"13,079",2016-Q3,01/07/2016
1952,BEL,Belgium,Q3,2017,"5,574",2017-Q3,01/07/2017
1953,BEL,Belgium,Q3,2018,"9,540",2018-Q3,01/07/2018
1954,BEL,Belgium,Q3,2019,"18,898",2019-Q3,01/07/2019
1955,BEL,Belgium,Q3,2020,"12,099",2020-Q3,01/07/2020
1956,BEL,Belgium,Q3,2021,"-5,739",2021-Q3,01/07/2021
1957,BEL,Belgium,Q4,2013,"-17,974",2013-Q4,01/10/2013
1958,BEL,Belgium,Q4,2014,"-7,293",2014-Q4,01/10/2014
1959,BEL,Belgium,Q4,2015,"-45,502",2015-Q4,01/10/2015
1960,BEL,Belgium,Q4,2016,"47,724",2016-Q4,01/10/2016
1961,BEL,Belgium,Q4,2017,"10,019",2017-Q4,01/10/2017
1962,BEL,Belgium,Q4,2018,"35,166",2018-Q4,01/10/2018
1963,BEL,Belgium,Q4,2019,"30,215",2019-Q4,01/10/2019
1964,BEL,Belgium,Q4,2020,"11,600",2020-Q4,01/10/2020
1965,BEL,Belgium,Q4,2021,"22,360",2021-Q4,01/10/2021
1966,DNK,Denmark,Q1,2022,145,2022-Q1,01/01/2022
1967,DNK,Denmark,Q1,2013,629,2013-Q1,01/01/2013
1968,DNK,Denmark,Q1,2014,-796,2014-Q1,01/01/2014
1969,DNK,Denmark,Q1,2015,"-1,113",2015-Q1,01/01/2015
1970,DNK,Denmark,Q1,2016,"8,217",2016-Q1,01/01/2016
1971,DNK,Denmark,Q1,2017,"-3,245",2017-Q1,01/01/2017
1972,DNK,Denmark,Q1,2018,"4,883",2018-Q1,01/01/2018
1973,DNK,Denmark,Q1,2019,"-13,949",2019-Q1,01/01/2019
1974,DNK,Denmark,Q1,2020,"2,761",2020-Q1,01/01/2020
1975,DNK,Denmark,Q1,2021,-743,2021-Q1,01/01/2021
1976,DNK,Denmark,Q2,2022,983,2022-Q2,01/04/2022
1977,DNK,Denmark,Q2,2013,"-1,359",2013-Q2,01/04/2013
1978,DNK,Denmark,Q2,2014,"-1,742",2014-Q2,01/04/2014
1979,DNK,Denmark,Q2,2015,"2,687",2015-Q2,01/04/2015
1980,DNK,Denmark,Q2,2016,-628,2016-Q2,01/04/2016
1981,DNK,Denmark,Q2,2017,-829,2017-Q2,01/04/2017
1982,DNK,Denmark,Q2,2018,-411,2018-Q2,01/04/2018
1983,DNK,Denmark,Q2,2019,"-1,907",2019-Q2,01/04/2019
1984,DNK,Denmark,Q2,2020,"-2,046",2020-Q2,01/04/2020
1985,DNK,Denmark,Q2,2021,"3,342",2021-Q2,01/04/2021
1986,DNK,Denmark,Q3,2013,-602,2013-Q3,01/07/2013
1987,DNK,Denmark,Q3,2014,"5,299",2014-Q3,01/07/2014
1988,DNK,Denmark,Q3,2015,-478,2015-Q3,01/07/2015
1989,DNK,Denmark,Q3,2016,-923,2016-Q3,01/07/2016
1990,DNK,Denmark,Q3,2017,"7,097",2017-Q3,01/07/2017
1991,DNK,Denmark,Q3,2018,"1,228",2018-Q3,01/07/2018
1992,DNK,Denmark,Q3,2019,"3,374",2019-Q3,01/07/2019
1993,DNK,Denmark,Q3,2020,"1,901",2020-Q3,01/07/2020
1994,DNK,Denmark,Q3,2021,-223,2021-Q3,01/07/2021
1995,DNK,Denmark,Q4,2013,"1,967",2013-Q4,01/10/2013
1996,DNK,Denmark,Q4,2014,826,2014-Q4,01/10/2014
1997,DNK,Denmark,Q4,2015,"1,141",2015-Q4,01/10/2015
1998,DNK,Denmark,Q4,2016,519,2016-Q4,01/10/2016
1999,DNK,Denmark,Q4,2017,-912,2017-Q4,01/10/2017
2000,DNK,Denmark,Q4,2018,213,2018-Q4,01/10/2018
2001,DNK,Denmark,Q4,2019,-386,2019-Q4,01/10/2019
2002,DNK,Denmark,Q4,2020,"-3,365",2020-Q4,01/10/2020
2003,DNK,Denmark,Q4,2021,"2,329",2021-Q4,01/10/2021
2004,HUN,Hungary,Q1,2022,"2,578",2022-Q1,01/01/2022
2005,HUN,Hungary,Q1,2013,922,2013-Q1,01/01/2013
2006,HUN,Hungary,Q1,2014,"3,081",2014-Q1,01/01/2014
2007,HUN,Hungary,Q1,2015,"1,491",2015-Q1,01/01/2015
2008,HUN,Hungary,Q1,2016,"-7,379",2016-Q1,01/01/2016
2009,HUN,Hungary,Q1,2017,"21,765",2017-Q1,01/01/2017
2010,HUN,Hungary,Q1,2018,"2,274",2018-Q1,01/01/2018
2011,HUN,Hungary,Q1,2019,"1,267",2019-Q1,01/01/2019
2012,HUN,Hungary,Q1,2020,"7,792",2020-Q1,01/01/2020
2013,HUN,Hungary,Q1,2021,331,2021-Q1,01/01/2021
2014,HUN,Hungary,Q2,2022,"-17,729",2022-Q2,01/04/2022
2015,HUN,Hungary,Q2,2013,"-3,290",2013-Q2,01/04/2013
2016,HUN,Hungary,Q2,2014,"-2,150",2014-Q2,01/04/2014
2017,HUN,Hungary,Q2,2015,"-3,009",2015-Q2,01/04/2015
2018,HUN,Hungary,Q2,2016,169,2016-Q2,01/04/2016
2019,HUN,Hungary,Q2,2017,"-1,178",2017-Q2,01/04/2017
2020,HUN,Hungary,Q2,2018,"1,177",2018-Q2,01/04/2018
2021,HUN,Hungary,Q2,2019,"4,579",2019-Q2,01/04/2019
2022,HUN,Hungary,Q2,2020,"71,792",2020-Q2,01/04/2020
2023,HUN,Hungary,Q2,2021,"4,684",2021-Q2,01/04/2021
2024,HUN,Hungary,Q3,2013,"-1,964",2013-Q3,01/07/2013
2025,HUN,Hungary,Q3,2014,"2,819",2014-Q3,01/07/2014
2026,HUN,Hungary,Q3,2015,"2,619",2015-Q3,01/07/2015
2027,HUN,Hungary,Q3,2016,"2,212",2016-Q3,01/07/2016
2028,HUN,Hungary,Q3,2017,"5,653",2017-Q3,01/07/2017
2029,HUN,Hungary,Q3,2018,"6,531",2018-Q3,01/07/2018
2030,HUN,Hungary,Q3,2019,"16,326",2019-Q3,01/07/2019
2031,HUN,Hungary,Q3,2020,"9,305",2020-Q3,01/07/2020
2032,HUN,Hungary,Q3,2021,"13,347",2021-Q3,01/07/2021
2033,HUN,Hungary,Q4,2013,"1,826",2013-Q4,01/10/2013
2034,HUN,Hungary,Q4,2014,"5,444",2014-Q4,01/10/2014
2035,HUN,Hungary,Q4,2015,"-29,268",2015-Q4,01/10/2015
2036,HUN,Hungary,Q4,2016,"53,344",2016-Q4,01/10/2016
2037,HUN,Hungary,Q4,2017,"-24,126",2017-Q4,01/10/2017
2038,HUN,Hungary,Q4,2018,"-82,505",2018-Q4,01/10/2018
2039,HUN,Hungary,Q4,2019,"48,678",2019-Q4,01/10/2019
2040,HUN,Hungary,Q4,2020,"5,079",2020-Q4,01/10/2020
2041,HUN,Hungary,Q4,2021,"-1,279",2021-Q4,01/10/2021
2042,ISL,Iceland,Q1,2022,-27,2022-Q1,01/01/2022
2043,ISL,Iceland,Q1,2013,145,2013-Q1,01/01/2013
2044,ISL,Iceland,Q1,2014,-34,2014-Q1,01/01/2014
2045,ISL,Iceland,Q1,2015,681,2015-Q1,01/01/2015
2046,ISL,Iceland,Q1,2016,-5,2016-Q1,01/01/2016
2047,ISL,Iceland,Q1,2017,-83,2017-Q1,01/01/2017
2048,ISL,Iceland,Q1,2018,-244,2018-Q1,01/01/2018
2049,ISL,Iceland,Q1,2019,-74,2019-Q1,01/01/2019
2050,ISL,Iceland,Q1,2020,-175,2020-Q1,01/01/2020
2051,ISL,Iceland,Q1,2021,-249,2021-Q1,01/01/2021
2052,ISL,Iceland,Q2,2022,357,2022-Q2,01/04/2022
2053,ISL,Iceland,Q2,2013,64,2013-Q2,01/04/2013
2054,ISL,Iceland,Q2,2014,170,2014-Q2,01/04/2014
2055,ISL,Iceland,Q2,2015,-604,2015-Q2,01/04/2015
2056,ISL,Iceland,Q2,2016,-347,2016-Q2,01/04/2016
2057,ISL,Iceland,Q2,2017,-242,2017-Q2,01/04/2017
2058,ISL,Iceland,Q2,2018,21,2018-Q2,01/04/2018
2059,ISL,Iceland,Q2,2019,-122,2019-Q2,01/04/2019
2060,ISL,Iceland,Q2,2020,-101,2020-Q2,01/04/2020
2061,ISL,Iceland,Q2,2021,-83,2021-Q2,01/04/2021
2062,ISL,Iceland,Q3,2013,143,2013-Q3,01/07/2013
2063,ISL,Iceland,Q3,2014,410,2014-Q3,01/07/2014
2064,ISL,Iceland,Q3,2015,-50,2015-Q3,01/07/2015
2065,ISL,Iceland,Q3,2016,430,2016-Q3,01/07/2016
2066,ISL,Iceland,Q3,2017,"-1,641",2017-Q3,01/07/2017
2067,ISL,Iceland,Q3,2018,-281,2018-Q3,01/07/2018
2068,ISL,Iceland,Q3,2019,18,2019-Q3,01/07/2019
2069,ISL,Iceland,Q3,2020,-752,2020-Q3,01/07/2020
2070,ISL,Iceland,Q3,2021,49,2021-Q3,01/07/2021
2071,ISL,Iceland,Q4,2013,60,2013-Q4,01/10/2013
2072,ISL,Iceland,Q4,2014,-107,2014-Q4,01/10/2014
2073,ISL,Iceland,Q4,2015,644,2015-Q4,01/10/2015
2074,ISL,Iceland,Q4,2016,-479,2016-Q4,01/10/2016
2075,ISL,Iceland,Q4,2017,"-1,092",2017-Q4,01/10/2017
2076,ISL,Iceland,Q4,2018,123,2018-Q4,01/10/2018
2077,ISL,Iceland,Q4,2019,-46,2019-Q4,01/10/2019
2078,ISL,Iceland,Q4,2020,101,2020-Q4,01/10/2020
2079,ISL,Iceland,Q4,2021,309,2021-Q4,01/10/2021
2080,LUX,Luxembourg,Q1,2022,"-27,833",2022-Q1,01/01/2022
2081,LUX,Luxembourg,Q1,2013,"92,620",2013-Q1,01/01/2013
2082,LUX,Luxembourg,Q1,2014,"53,761",2014-Q1,01/01/2014
2083,LUX,Luxembourg,Q1,2015,"176,121",2015-Q1,01/01/2015
2084,LUX,Luxembourg,Q1,2016,"37,887",2016-Q1,01/01/2016
2085,LUX,Luxembourg,Q1,2017,"-33,858",2017-Q1,01/01/2017
2086,LUX,Luxembourg,Q1,2018,"-86,692",2018-Q1,01/01/2018
2087,LUX,Luxembourg,Q1,2019,"9,732",2019-Q1,01/01/2019
2088,LUX,Luxembourg,Q1,2020,"-64,566",2020-Q1,01/01/2020
2089,LUX,Luxembourg,Q1,2021,"-20,684",2021-Q1,01/01/2021
2090,LUX,Luxembourg,Q2,2022,"-10,556",2022-Q2,01/04/2022
2091,LUX,Luxembourg,Q2,2013,"187,122",2013-Q2,01/04/2013
2092,LUX,Luxembourg,Q2,2014,"-25,047",2014-Q2,01/04/2014
2093,LUX,Luxembourg,Q2,2015,"101,631",2015-Q2,01/04/2015
2094,LUX,Luxembourg,Q2,2016,"50,480",2016-Q2,01/04/2016
2095,LUX,Luxembourg,Q2,2017,"226,636",2017-Q2,01/04/2017
2096,LUX,Luxembourg,Q2,2018,"-44,433",2018-Q2,01/04/2018
2097,LUX,Luxembourg,Q2,2019,"-96,642",2019-Q2,01/04/2019
2098,LUX,Luxembourg,Q2,2020,"69,559",2020-Q2,01/04/2020
2099,LUX,Luxembourg,Q2,2021,"-71,909",2021-Q2,01/04/2021
2100,LUX,Luxembourg,Q3,2013,"99,667",2013-Q3,01/07/2013
2101,LUX,Luxembourg,Q3,2014,"132,429",2014-Q3,01/07/2014
2102,LUX,Luxembourg,Q3,2015,"197,823",2015-Q3,01/07/2015
2103,LUX,Luxembourg,Q3,2016,"31,720",2016-Q3,01/07/2016
2104,LUX,Luxembourg,Q3,2017,"-203,913",2017-Q3,01/07/2017
2105,LUX,Luxembourg,Q3,2018,"-48,296",2018-Q3,01/07/2018
2106,LUX,Luxembourg,Q3,2019,"-69,012",2019-Q3,01/07/2019
2107,LUX,Luxembourg,Q3,2020,"-80,269",2020-Q3,01/07/2020
2108,LUX,Luxembourg,Q3,2021,"-97,020",2021-Q3,01/07/2021
2109,LUX,Luxembourg,Q4,2013,"245,560",2013-Q4,01/10/2013
2110,LUX,Luxembourg,Q4,2014,"48,722",2014-Q4,01/10/2014
2111,LUX,Luxembourg,Q4,2015,"109,301",2015-Q4,01/10/2015
2112,LUX,Luxembourg,Q4,2016,"12,489",2016-Q4,01/10/2016
2113,LUX,Luxembourg,Q4,2017,"23,537",2017-Q4,01/10/2017
2114,LUX,Luxembourg,Q4,2018,"-238,476",2018-Q4,01/10/2018
2115,LUX,Luxembourg,Q4,2019,"-49,252",2019-Q4,01/10/2019
2116,LUX,Luxembourg,Q4,2020,"65,780",2020-Q4,01/10/2020
2117,LUX,Luxembourg,Q4,2021,"-86,347",2021-Q4,01/10/2021
2118,NLD,Netherlands,Q1,2022,"16,161",2022-Q1,01/01/2022
2119,NLD,Netherlands,Q1,2013,"98,621",2013-Q1,01/01/2013
2120,NLD,Netherlands,Q1,2014,"8,211",2014-Q1,01/01/2014
2121,NLD,Netherlands,Q1,2015,"-2,619",2015-Q1,01/01/2015
2122,NLD,Netherlands,Q1,2016,"42,692",2016-Q1,01/01/2016
2123,NLD,Netherlands,Q1,2017,"121,142",2017-Q1,01/01/2017
2124,NLD,Netherlands,Q1,2018,"-8,648",2018-Q1,01/01/2018
2125,NLD,Netherlands,Q1,2019,"32,292",2019-Q1,01/01/2019
2126,NLD,Netherlands,Q1,2020,"-61,302",2020-Q1,01/01/2020
2127,NLD,Netherlands,Q1,2021,"-6,846",2021-Q1,01/01/2021
2128,NLD,Netherlands,Q2,2022,"5,240",2022-Q2,01/04/2022
2129,NLD,Netherlands,Q2,2013,"79,291",2013-Q2,01/04/2013
2130,NLD,Netherlands,Q2,2014,"45,118",2014-Q2,01/04/2014
2131,NLD,Netherlands,Q2,2015,"53,828",2015-Q2,01/04/2015
2132,NLD,Netherlands,Q2,2016,"-1,123",2016-Q2,01/04/2016
2133,NLD,Netherlands,Q2,2017,"9,706",2017-Q2,01/04/2017
2134,NLD,Netherlands,Q2,2018,"58,190",2018-Q2,01/04/2018
2135,NLD,Netherlands,Q2,2019,"-17,611",2019-Q2,01/04/2019
2136,NLD,Netherlands,Q2,2020,"-44,378",2020-Q2,01/04/2020
2137,NLD,Netherlands,Q2,2021,"-13,267",2021-Q2,01/04/2021
2138,NLD,Netherlands,Q3,2013,"92,101",2013-Q3,01/07/2013
2139,NLD,Netherlands,Q3,2014,"71,946",2014-Q3,01/07/2014
2140,NLD,Netherlands,Q3,2015,"193,417",2015-Q3,01/07/2015
2141,NLD,Netherlands,Q3,2016,"122,889",2016-Q3,01/07/2016
2142,NLD,Netherlands,Q3,2017,"68,643",2017-Q3,01/07/2017
2143,NLD,Netherlands,Q3,2018,"-136,554",2018-Q3,01/07/2018
2144,NLD,Netherlands,Q3,2019,"76,480",2019-Q3,01/07/2019
2145,NLD,Netherlands,Q3,2020,"-7,802",2020-Q3,01/07/2020
2146,NLD,Netherlands,Q3,2021,"-54,541",2021-Q3,01/07/2021
2147,NLD,Netherlands,Q4,2013,"111,204",2013-Q4,01/10/2013
2148,NLD,Netherlands,Q4,2014,"6,371",2014-Q4,01/10/2014
2149,NLD,Netherlands,Q4,2015,"41,997",2015-Q4,01/10/2015
2150,NLD,Netherlands,Q4,2016,"80,510",2016-Q4,01/10/2016
2151,NLD,Netherlands,Q4,2017,"-64,704",2017-Q4,01/10/2017
2152,NLD,Netherlands,Q4,2018,"-262,206",2018-Q4,01/10/2018
2153,NLD,Netherlands,Q4,2019,"-79,867",2019-Q4,01/10/2019
2154,NLD,Netherlands,Q4,2020,"-125,946",2020-Q4,01/10/2020
2155,NLD,Netherlands,Q4,2021,"-90,432",2021-Q4,01/10/2021
2156,POL,Poland,Q1,2022,"13,520",2022-Q1,01/01/2022
2157,POL,Poland,Q1,2014,"5,117",2014-Q1,01/01/2014
2158,POL,Poland,Q1,2015,"3,346",2015-Q1,01/01/2015
2159,POL,Poland,Q1,2016,"8,977",2016-Q1,01/01/2016
2160,POL,Poland,Q1,2017,"4,034",2017-Q1,01/01/2017
2161,POL,Poland,Q1,2018,"7,048",2018-Q1,01/01/2018
2162,POL,Poland,Q1,2019,"8,275",2019-Q1,01/01/2019
2163,POL,Poland,Q1,2020,"7,037",2020-Q1,01/01/2020
2164,POL,Poland,Q1,2021,"9,902",2021-Q1,01/01/2021
2165,POL,Poland,Q2,2022,"6,086",2022-Q2,01/04/2022
2166,POL,Poland,Q2,2014,"5,861",2014-Q2,01/04/2014
2167,POL,Poland,Q2,2015,"1,725",2015-Q2,01/04/2015
2168,POL,Poland,Q2,2016,"1,087",2016-Q2,01/04/2016
2169,POL,Poland,Q2,2017,"-1,365",2017-Q2,01/04/2017
2170,POL,Poland,Q2,2018,"1,873",2018-Q2,01/04/2018
2171,POL,Poland,Q2,2019,"2,725",2019-Q2,01/04/2019
2172,POL,Poland,Q2,2020,"2,208",2020-Q2,01/04/2020
2173,POL,Poland,Q2,2021,"3,769",2021-Q2,01/04/2021
2174,POL,Poland,Q3,2014,"2,659",2014-Q3,01/07/2014
2175,POL,Poland,Q3,2015,"4,708",2015-Q3,01/07/2015
2176,POL,Poland,Q3,2016,"3,166",2016-Q3,01/07/2016
2177,POL,Poland,Q3,2017,"3,651",2017-Q3,01/07/2017
2178,POL,Poland,Q3,2018,"6,185",2018-Q3,01/07/2018
2179,POL,Poland,Q3,2019,"3,714",2019-Q3,01/07/2019
2180,POL,Poland,Q3,2020,"3,508",2020-Q3,01/07/2020
2181,POL,Poland,Q3,2021,"10,093",2021-Q3,01/07/2021
2182,POL,Poland,Q4,2014,"3,872",2014-Q4,01/10/2014
2183,POL,Poland,Q4,2015,"2,042",2015-Q4,01/10/2015
2184,POL,Poland,Q4,2016,"4,100",2016-Q4,01/10/2016
